8591,WED AUG 11 07:58:47 2021,2240976,TRUCK,4	4541	PCC6A4CD8,21 06:59:57
8592,THU AUG  5 13:51:01 2021,8389189,CAR,2	4505	PCEF64195,16 16:30:11
8593,TUE AUG  3 06:13:09 2021,2497392,CAR,2	4130	PC9F22103,21 04:18:29
8594,FRI JUL 30 18:19:03 2021,9217376,CAR,2	4513	PC52F533C, 4
8595,WED AUG  4 14:43:10 2021,5166854,CAR,2	4541	PCC6A4CD8,10 10:01:09
8596,THU AUG 12 00:27:31 2021,3589109,TRUCK,4	4443	PCC139BD8,15 18:56:51
8597,SUN AUG 15 01:31:18 2021,2672490,TRUCK,4	4827	PC7D68CD9, 2
8598,TUE AUG 17 01:34:21 2021,746416,CAR,2	4183	PCF5E7754,17 00:48:07
8599,THU AUG 19 14:20:58 2021,5118799,CAR,2	4859	PC685B3B1, 4
8600,MON AUG  2 22:53:06 2021,4764871,TRUCK,4	4490	PC89C1789,20 20:01:17
8601,MON AUG  2 23:02:31 2021,5184229,CAR,2	4502	PCB2CC82C,22 11:24:54
8602,SUN AUG 22 05:29:53 2021,375626,VAN,2	4234	PC5EBC1E1, 2
8603,THU JUL 29 14:07:42 2021,8260595,CAR,2	4482	PCB6A16D7,16 07:58:53
8604,FRI AUG 13 13:24:05 2021,1320317,CAR,2	4047	PC6D105CF, 5
8605,THU AUG 12 05:47:32 2021,7799178,CAR,2	4380	PC905B5D4,16 07:31:21
8606,THU AUG  5 00:15:25 2021,1941060,TRUCK,4	4596	PC6558A56,15 11:48:17
8607,FRI AUG  6 18:15:12 2021,1375608,VAN,2	4421	PCED2DB6F, 4
8608,FRI AUG 20 10:41:07 2021,5248927,TRUCK,4	4997	PC8111910,17 13:50:39
8609,SUN AUG  1 10:16:15 2021,8522490,TRUCK,4	4362	PC670999C,18 01:08:20
8610,FRI AUG 13 18:27:51 2021,8149164,CAR,2	4759	PC4A6C6D9, 3
8611,THU JUL 29 23:56:37 2021,6810506,CAR,2	4349	PC5AB6779, 9
8612,SUN AUG 22 11:34:44 2021,8572774,CAR,2	4796	PCEBEEE05,14 12:05:34
8613,SAT JUL 31 20:20:29 2021,6909466,CAR,2	4444	PC4D84BFC,15 13:32:24
8614,TUE AUG 10 21:19:55 2021,394608,TRUCK,4	4548	PC4486317,10 18:15:30
8615,FRI AUG 13 15:43:02 2021,3681495,CAR,2	4602	PC0D3474E,22 06:32:55
8616,TUE AUG 10 22:17:17 2021,1166100,CAR,2	4604	PC0553E32,31 05:35:13
8617,SUN AUG  1 08:40:13 2021,305185,CAR,2	4969	PCBBB9730,13 02:12:39
8618,FRI JUL 30 00:11:57 2021,9253449,VAN,2	4656	PC63844BC, 3
8619,FRI AUG 13 00:08:12 2021,9043086,CAR,2	4953	PC1E2B07E,22 14:02:33
8620,MON AUG 16 03:05:09 2021,3856647,CAR,2	4400	PC3BD7D63, 5
8621,WED AUG 18 02:07:34 2021,9720589,CAR,2	4052	PC25E70B7, 1
8622,FRI JUL 30 23:53:23 2021,3121390,VAN,2	4078	PC8473A64, 8
8623,SAT JUL 31 12:47:00 2021,7712166,TRUCK,4	4882	PC8616CD8, 6
8624,WED AUG  4 14:52:45 2021,9406695,CAR,2	4250	PCC695DB0, 5
8625,FRI AUG  6 12:47:56 2021,8509476,CAR,2	4379	PC87C8BC4,18 05:10:26
8626,WED AUG 11 07:23:34 2021,2834435,CAR,2	4818	PCF243BF3, 6
8627,FRI AUG 20 08:53:25 2021,3833539,CAR,2	4982	PC384779E,13 23:13:37
8628,MON AUG 16 22:34:15 2021,5927895,TRUCK,4	4650	PC544AE70,14 10:06:23
8629,FRI JUL 30 22:55:30 2021,7756946,CAR,2	4228	PC4F78F1B,21 00:57:11
8630,WED AUG 11 21:31:35 2021,9820140,TRUCK,4	4088	PC14008D5, 9
8631,THU AUG  5 18:01:55 2021,4600511,TRUCK,4	4886	PC4D892D7,15 07:55:34
8632,FRI AUG 13 23:00:52 2021,6211488,CAR,2	4698	PC8BCEB19, 4
8633,MON AUG  9 06:19:05 2021,1233609,TRUCK,4	4837	PCA10FFA0,14 12:42:07
8634,MON AUG 16 16:53:48 2021,17385,VAN,2	4154	PC2C2EF9E,21 10:27:16
8635,MON AUG  9 23:31:24 2021,2558367,CAR,2	4784	PCDB42B34, 3
8636,FRI AUG  6 21:47:37 2021,5120922,CAR,2	4947	PCE4A44BE,13 18:49:41
8637,THU JUL 29 14:44:17 2021,4029806,VAN,2	4220	PC02FEF7D,11 07:58:47
8638,TUE AUG 17 19:32:21 2021,8053594,CAR,2	4398	PCE60D320, 5
8639,SAT AUG 14 19:46:26 2021,1907405,CAR,2	4667	PCD540B2F, 3
8640,WED AUG  4 23:25:09 2021,8474334,TRUCK,4	4950	PC4F71E72,30 18:19:03
8641,MON AUG  9 12:36:50 2021,7756365,CAR,2	4009	PCF984421, 4
8642,TUE AUG 10 00:09:14 2021,2170087,CAR,2	4680	PCC422F4D,12 00:27:31
8643,SAT JUL 31 01:16:21 2021,1970134,CAR,2	4527	PC59A0CB2,15 01:31:18
8644,MON AUG  2 16:37:54 2021,6985399,TRUCK,4	4103	PC2B868A9,17 01:34:21
8645,FRI JUL 30 18:00:43 2021,13127,TRUCK,4	4651	PC12D9486,19 14:20:58
8646,WED AUG  4 22:15:47 2021,5008713,CAR,2	4256	PC9DD0BBD, 2
8647,SAT AUG 21 17:56:11 2021,7671827,CAR,2	4074	PCCAFD014, 2
8648,MON AUG  2 22:39:10 2021,8843086,VAN,2	4204	PC5881E06,22 05:29:53
8649,THU AUG 12 09:24:56 2021,423018,TRUCK,4	4637	PCE9C770E,29 14:07:42
8650,MON AUG 16 16:59:23 2021,7982360,VAN,2	4363	PC62E1338,13 13:24:05
8651,THU AUG 12 22:51:32 2021,9216382,CAR,2	4359	PCB27CFF1,12 05:47:32
8652,SUN AUG 15 05:55:33 2021,5387350,CAR,2	4015	PC524833E, 5
8653,THU AUG 12 12:06:58 2021,3460140,VAN,2	4207	PC76EDF79, 6
8654,MON AUG  9 01:45:08 2021,7545538,CAR,2	5010	PC028872C,20 10:41:07
8655,SAT AUG 14 12:39:12 2021,9865617,VAN,2	4943	PC0A5DC1F, 1
8656,TUE AUG  3 02:47:38 2021,6158234,TRUCK,4	4271	PC28E44E2,13 18:27:51
8657,SAT AUG 14 19:23:47 2021,5793391,CAR,2	4186	PC922BA3E,29 23:56:37
8658,SAT AUG 21 16:56:28 2021,3528420,VAN,2	4413	PC6C88C27,22 11:34:44
8659,SAT AUG 21 22:23:18 2021,7459428,CAR,2	4621	PC9FB4E82,31 20:20:29
8660,FRI AUG 20 03:31:40 2021,2966968,CAR,2	4763	PCC62D342,10 21:19:55
8661,MON AUG  2 00:55:20 2021,6451318,TRUCK,4	4352	PC99B9343,13 15:43:02
8662,TUE AUG 10 13:54:35 2021,9437553,CAR,2	4914	PC2F353E1,10 22:17:17
8663,SAT AUG 14 07:53:07 2021,1338646,CAR,2	4321	PC591BDF7, 1
8664,WED AUG 11 04:08:24 2021,4637408,CAR,2	4758	PCCE12794,30 00:11:57
8665,MON AUG  2 01:16:22 2021,1534601,CAR,2	4307	PC87D90FE,13 00:08:12
8666,THU AUG 19 09:13:33 2021,6054269,CAR,2	4218	PC8DF4919,16 03:05:09
8667,SUN AUG 15 04:32:50 2021,1431280,CAR,2	4379	PC87C8BC4,18 02:07:34
8668,SUN AUG  8 04:34:47 2021,159511,VAN,2	4106	PC9764C98,30 23:53:23
8669,WED AUG  4 01:34:29 2021,8623013,CAR,2	4868	PC647292C,31 12:47:00
8670,WED AUG 18 14:15:24 2021,7113925,CAR,2	4597	PCBDB8BB6, 4
8671,TUE AUG  3 00:39:08 2021,2206412,TRUCK,4	4144	PCAC7E4C1, 6
8672,FRI AUG  6 14:01:24 2021,4902687,CAR,2	4728	PC07BF95F,11 07:23:34
8673,SUN AUG 22 02:04:23 2021,6851901,CAR,2	4022	PCF135377,20 08:53:25
8674,FRI AUG 20 22:55:01 2021,2453425,TRUCK,4	4657	PCC591410,16 22:34:15
8675,FRI JUL 30 09:29:25 2021,5947523,CAR,2	4332	PC3B258E9,30 22:55:30
8676,SAT JUL 31 06:31:32 2021,9479749,CAR,2	4443	PCC139BD8,11 21:31:35
8677,SAT AUG  7 01:12:38 2021,1609663,TRUCK,4	4715	PCFA0E4C0, 5
8678,MON AUG 16 22:48:53 2021,7265598,CAR,2	4591	PCC9875AC,13 23:00:52
8679,SAT AUG 21 03:07:56 2021,4411428,TRUCK,4	4410	PC6EFC03B, 9
8680,MON AUG 16 13:23:01 2021,1593728,CAR,2	4086	PC23E470D,16 16:53:48
8681,SAT AUG 14 18:26:02 2021,19770,TRUCK,4	4877	PC155D90A, 9
8682,THU AUG 12 02:47:56 2021,32003,CAR,2	4281	PC2804C85, 6
8683,SUN AUG  8 03:07:03 2021,9117175,CAR,2	4489	PCEFF6088,29 14:44:17
8684,WED AUG 11 16:54:47 2021,8904423,TRUCK,4	4286	PC12BE494,17 19:32:21
8685,WED AUG 11 08:46:59 2021,4768419,CAR,2	4735	PC2294422,14 19:46:26
8686,THU AUG 19 23:04:26 2021,199372,VAN,2	4813	PCACF7982, 4
8687,FRI AUG 20 22:57:13 2021,9594606,CAR,2	4352	PC99B9343, 9
8688,TUE AUG 17 19:55:25 2021,6305754,TRUCK,4	4375	PCAE085FE,10 00:09:14
8689,MON AUG  2 19:20:15 2021,3534375,CAR,2	4435	PC3E78C17,31 01:16:21
8690,SUN AUG 22 04:26:34 2021,5352839,CAR,2	4542	PC3E57E3D, 2
8691,SAT AUG 21 21:13:10 2021,3900305,CAR,2	4270	PC8F72158,30 18:00:43
8692,MON AUG  2 11:17:17 2021,4612923,CAR,2	4836	PCE78024A, 4
8693,WED AUG 11 22:30:18 2021,4173084,CAR,2	4308	PC94E7A96,21 17:56:11
8694,FRI JUL 30 16:33:57 2021,9713672,TRUCK,4	4866	PC3137434, 2
8695,TUE AUG  3 03:57:44 2021,7363966,CAR,2	4503	PC69DE15C,12 09:24:56
8696,WED AUG 11 06:16:31 2021,5113640,TRUCK,4	4257	PC1AB9C93,16 16:59:23
8697,SUN AUG  1 14:02:15 2021,4171183,TRUCK,4	4253	PC82A16E6,12 22:51:32
8698,FRI AUG 13 02:10:58 2021,4022812,TRUCK,4	4426	PCC0E943C,15 05:55:33
8699,SUN AUG  8 02:36:45 2021,1930581,TRUCK,4	4685	PC5D33C18,12 12:06:58
8700,WED AUG 18 15:31:31 2021,4788719,CAR,2	4444	PC4D84BFC, 9
8701,SUN AUG  1 01:28:00 2021,7664307,TRUCK,4	4130	PC9F22103,14 12:39:12
8702,THU AUG 12 08:00:49 2021,6505247,CAR,2	4233	PC57279D0, 3
8703,SAT AUG  7 23:04:59 2021,316405,VAN,2	4207	PC76EDF79,14 19:23:47
8704,TUE AUG 17 21:24:03 2021,9101421,CAR,2	4627	PCA965149,21 16:56:28
8705,FRI JUL 30 19:30:27 2021,1108758,TRUCK,4	4592	PC627AA14,21 22:23:18
8706,MON AUG  9 08:26:04 2021,447165,CAR,2	5009	PC70886EC,20 03:31:40
8707,SAT JUL 31 08:09:55 2021,9924825,CAR,2	4837	PCA10FFA0, 2
8708,SAT AUG  7 20:30:21 2021,6384575,VAN,2	4689	PC89C35AD,10 13:54:35
8709,SUN AUG  1 02:38:34 2021,2554818,CAR,2	4511	PCFBEFA9E,14 07:53:07
8710,MON AUG  9 14:03:29 2021,6031441,CAR,2	4129	PCA6127FF,11 04:08:24
8711,SUN AUG  1 22:53:16 2021,2826580,TRUCK,4	4234	PC5EBC1E1, 2
8712,MON AUG 16 14:01:30 2021,9155404,CAR,2	4653	PC1CE4935,19 09:13:33
8713,THU AUG 19 04:11:34 2021,2149612,TRUCK,4	4897	PCAB2FA02,15 04:32:50
8714,SUN AUG  1 23:48:30 2021,7490652,CAR,2	4560	PC5030572, 8
8715,WED AUG  4 09:25:14 2021,3245550,CAR,2	4304	PC89FB76E, 4
8716,TUE AUG 17 15:37:07 2021,7912981,CAR,2	4976	PC5149039,18 14:15:24
8717,MON AUG 16 00:38:44 2021,3178983,TRUCK,4	4357	PC434FA62, 3
8718,SUN AUG 15 22:44:38 2021,1551388,CAR,2	4242	PCECC4DE2, 6
8719,MON AUG  2 09:51:03 2021,9480798,CAR,2	4631	PCFFF6463,22 02:04:23
8720,SUN AUG 22 14:49:54 2021,3226225,VAN,2	4476	PC439FA2D,20 22:55:01
8721,SUN AUG 22 03:21:17 2021,804411,CAR,2	4474	PCFEAE55E,30 09:29:25
8722,WED AUG 18 08:18:57 2021,401598,CAR,2	4126	PC74CE451,31 06:31:32
8723,FRI AUG 13 21:06:04 2021,1637233,CAR,2	4039	PC73BE1E2, 7
8724,THU AUG 19 00:47:53 2021,8624755,CAR,2	4784	PCDB42B34,16 22:48:53
8725,SAT AUG 21 10:56:54 2021,2993665,CAR,2	4223	PCA37D114,21 03:07:56
8726,SUN AUG 22 00:53:14 2021,4645559,TRUCK,4	4918	PC8F8E598,16 13:23:01
8727,FRI AUG  6 10:15:13 2021,4655658,TRUCK,4	4137	PC4FA703F,14 18:26:02
8728,MON AUG  9 10:29:17 2021,835986,CAR,2	4637	PCE9C770E,12 02:47:56
8729,SAT AUG  7 07:08:03 2021,1536175,TRUCK,4	4008	PC5680D80, 8
8730,TUE AUG 17 18:36:13 2021,9962483,VAN,2	4987	PCF4A9637,11 16:54:47
8731,SAT AUG  7 14:37:20 2021,3568115,VAN,2	4681	PCBEB4D23,11 08:46:59
8732,SAT AUG 14 07:01:31 2021,4304471,CAR,2	4294	PC867796D,19 23:04:26
8733,THU JUL 29 14:42:58 2021,9001622,TRUCK,4	4990	PCFE28E92,20 22:57:13
8734,SAT AUG 21 05:19:52 2021,7534817,CAR,2	4386	PC948D5B2,17 19:55:25
8735,THU JUL 29 12:27:49 2021,4490564,CAR,2	4704	PC47FBB07, 2
8736,THU JUL 29 20:44:03 2021,8887618,VAN,2	4565	PC388BB83,22 04:26:34
8737,SUN AUG 22 10:37:51 2021,1097839,CAR,2	4457	PCFBF2259,21 21:13:10
8738,SAT JUL 31 21:42:16 2021,6349665,CAR,2	4943	PC0A5DC1F, 2
8739,MON AUG  9 02:50:04 2021,9965775,TRUCK,4	4827	PC7D68CD9,11 22:30:18
8740,MON AUG 16 05:49:59 2021,7609885,CAR,2	4685	PC5D33C18,30 16:33:57
8741,WED AUG  4 12:58:19 2021,782070,TRUCK,4	4688	PCCB4C86D, 3
8742,THU JUL 29 15:13:13 2021,4048467,CAR,2	4836	PCE78024A,11 06:16:31
8743,WED AUG  4 15:50:23 2021,6847908,CAR,2	4688	PCCB4C86D, 1
8744,THU AUG 12 12:27:26 2021,6299916,CAR,2	4129	PCA6127FF,13 02:10:58
8745,SUN AUG  1 09:13:01 2021,8950782,TRUCK,4	4321	PC591BDF7, 8
8746,TUE AUG 17 05:00:21 2021,4857168,CAR,2	4026	PC2CE9851,18 15:31:31
8747,FRI JUL 30 16:02:21 2021,6653387,TRUCK,4	4472	PC303DD56, 1
8748,MON AUG  9 09:31:50 2021,960165,CAR,2	4999	PCE976BA1,12 08:00:49
8749,THU AUG  5 02:40:54 2021,6060231,CAR,2	4067	PC1CCD955, 7
8750,THU AUG  5 09:20:58 2021,8204287,CAR,2	4268	PC6CC51DA,17 21:24:03
8751,WED AUG 11 14:11:34 2021,2584715,TRUCK,4	4898	PC0AE9E1B,30 19:30:27
8752,SAT AUG 21 19:04:51 2021,5485409,TRUCK,4	4419	PC99BB7A3, 9
8753,FRI AUG  6 00:32:53 2021,4366609,TRUCK,4	4576	PC394C979,31 08:09:55
8754,WED AUG 11 15:55:23 2021,7160715,CAR,2	4415	PC5E202FC, 7
8755,THU JUL 29 22:15:58 2021,6457771,CAR,2	4400	PC3BD7D63, 1
8756,TUE AUG 10 12:55:37 2021,2990790,CAR,2	4022	PCF135377, 9
8757,SUN AUG 22 01:10:16 2021,2891827,CAR,2	4470	PCB4FF8FA, 1
8758,SAT JUL 31 16:56:47 2021,2102039,TRUCK,4	4044	PC3546931,16 14:01:30
8759,WED AUG 18 02:49:23 2021,2880908,CAR,2	4314	PC7E9E8F3,19 04:11:34
8760,MON AUG  2 15:00:15 2021,8956647,CAR,2	4524	PCF8BB245, 1
8761,SUN AUG 15 14:20:40 2021,698098,CAR,2	4544	PC1893678, 4
8762,FRI AUG 13 23:46:12 2021,6991614,CAR,2	4343	PC0F6325D,17 15:37:07
8763,FRI JUL 30 10:14:02 2021,9989311,CAR,2	4154	PC2C2EF9E,16 00:38:44
8764,FRI AUG 20 22:39:58 2021,5722696,CAR,2	4781	PC0D83A1E,15 22:44:38
8765,MON AUG 16 15:06:50 2021,3104338,CAR,2	4703	PC395ADCB, 2
8766,MON AUG 16 16:09:20 2021,6815680,TRUCK,4	4131	PC4C9B108,22 14:49:54
8767,FRI AUG 20 03:39:06 2021,5990468,VAN,2	4945	PC95BD14B,22 03:21:17
8768,FRI AUG 20 17:22:21 2021,4460015,CAR,2	4229	PCD0DDD3D,18 08:18:57
8769,WED AUG  4 06:13:59 2021,1674939,VAN,2	4422	PCF514246,13 21:06:04
8770,THU AUG 19 11:18:43 2021,2717588,TRUCK,4	4541	PCC6A4CD8,19 00:47:53
8771,FRI AUG  6 15:54:55 2021,8904811,CAR,2	4961	PC92C5115,21 10:56:54
8772,MON AUG 16 00:29:55 2021,6053471,CAR,2	4549	PC2F1A066,22 00:53:14
8773,TUE AUG 10 14:33:15 2021,9588212,CAR,2	4666	PCE8CBA37, 6
8774,FRI AUG  6 18:59:22 2021,6213453,TRUCK,4	4102	PC8C9B099, 9
8775,SUN AUG 15 11:18:32 2021,2109446,TRUCK,4	4250	PCC695DB0, 7
8776,MON AUG  2 02:49:33 2021,2657742,CAR,2	4278	PC4847214,17 18:36:13
8777,SUN AUG 15 22:41:29 2021,2661879,CAR,2	4457	PCFBF2259, 7
8778,THU AUG  5 14:25:09 2021,6766008,VAN,2	4847	PCD546332,14 07:01:31
8779,SUN AUG  8 22:29:13 2021,7399346,CAR,2	4086	PC23E470D,29 14:42:58
8780,FRI AUG  6 16:39:21 2021,6028388,TRUCK,4	4026	PC2CE9851,21 05:19:52
8781,MON AUG  9 22:56:18 2021,8465035,CAR,2	4766	PCE36658B,29 12:27:49
8782,FRI JUL 30 21:57:53 2021,5684887,CAR,2	4600	PCB99E8F9,29 20:44:03
8783,MON AUG  2 01:00:50 2021,5502304,TRUCK,4	4780	PC0A717C4,22 10:37:51
8784,SAT AUG 14 09:05:45 2021,823064,CAR,2	4767	PC61F3A80,31 21:42:16
8785,TUE AUG 10 16:07:22 2021,6172774,TRUCK,4	4396	PCA00BC1C, 9
8786,FRI AUG 13 06:36:53 2021,722796,CAR,2	4410	PC6EFC03B,16 05:49:59
8787,SAT AUG 21 05:17:38 2021,9578106,CAR,2	4226	PCDC5C9E2, 4
8788,TUE AUG 10 20:01:04 2021,3551078,TRUCK,4	4986	PC9787B8A,29 15:13:13
8789,WED AUG 11 21:24:52 2021,560353,TRUCK,4	4875	PC40FC710, 4
8790,MON AUG 16 21:32:10 2021,3864651,CAR,2	4537	PC10C700F,12 12:27:26
8791,FRI AUG 20 06:24:35 2021,2377193,CAR,2	4050	PC822E359, 1
8792,TUE AUG 17 15:11:20 2021,6489840,CAR,2	4961	PC92C5115,17 05:00:21
8793,MON AUG  2 09:44:17 2021,415453,CAR,2	4001	PC58105BF,30 16:02:21
8794,MON AUG 16 02:07:29 2021,235190,TRUCK,4	4339	PCDE1D204, 9
8795,MON AUG  2 02:14:43 2021,8065696,TRUCK,4	4710	PCE17C964, 5
8796,TUE AUG 17 15:52:09 2021,2304588,CAR,2	4527	PC59A0CB2, 5
8797,THU JUL 29 16:54:50 2021,8223239,TRUCK,4	4039	PC73BE1E2,11 14:11:34
8798,TUE AUG  3 12:32:49 2021,8157266,CAR,2	4561	PCCE9B069,21 19:04:51
8799,MON AUG  2 04:09:59 2021,5424134,CAR,2	4692	PC1CDFCF6, 6
8800,WED AUG 11 00:13:34 2021,3260835,CAR,2	4076	PC47B8825,11 15:55:23
8801,FRI AUG 13 06:06:42 2021,4380778,CAR,2	4275	PC1DA31F7,29 22:15:58
8802,SUN AUG  8 05:27:17 2021,4449572,CAR,2	4132	PC8E2A7E0,10 12:55:37
8803,TUE AUG 17 19:16:30 2021,8170021,CAR,2	4839	PCA0290AD,22 01:10:16
8804,MON AUG  2 07:30:22 2021,5923005,CAR,2	4879	PCC90A061,31 16:56:47
8805,FRI AUG  6 04:14:11 2021,9564664,CAR,2	4719	PCBD66B01,18 02:49:23
8806,SUN AUG  1 04:49:08 2021,5306558,TRUCK,4	4981	PC6B14C5D, 2
8807,SAT AUG  7 04:54:11 2021,5927132,CAR,2	4979	PC6F36B7A,15 14:20:40
8808,TUE AUG 17 18:05:21 2021,2802127,TRUCK,4	4995	PCBE6ABE5,13 23:46:12
8809,SUN AUG 15 12:08:06 2021,4783933,VAN,2	4627	PCA965149,30 10:14:02
8810,SUN AUG 22 06:22:58 2021,9137489,CAR,2	4819	PC454F09B,20 22:39:58
8811,THU AUG  5 23:59:16 2021,1613297,CAR,2	4707	PC98F856D,16 15:06:50
8812,THU AUG 12 04:02:05 2021,2357596,CAR,2	4734	PCE4C5D8E,16 16:09:20
8813,MON AUG  2 13:47:41 2021,6279924,CAR,2	4708	PC82D2552,20 03:39:06
8814,SAT JUL 31 18:45:02 2021,8741918,TRUCK,4	4205	PC85DD257,20 17:22:21
8815,SAT AUG 14 00:00:24 2021,2786605,VAN,2	4563	PCA214501, 4
8816,WED AUG 18 15:28:19 2021,7577072,TRUCK,4	4795	PC7EE2DCF,19 11:18:43
8817,THU JUL 29 21:40:06 2021,4865284,CAR,2	4011	PC680DEC6, 6
8818,MON AUG 16 05:07:46 2021,9209523,CAR,2	4151	PC0AB2B55,16 00:29:55
8819,MON AUG  9 08:06:29 2021,8230025,CAR,2	4230	PC19CE0DB,10 14:33:15
8820,SUN AUG 22 14:53:02 2021,488471,CAR,2	4177	PC9194382, 6
8821,SAT AUG  7 14:03:57 2021,2612620,VAN,2	4272	PC09BDC08,15 11:18:32
8822,FRI AUG 13 07:55:25 2021,7013203,CAR,2	4643	PC6713209, 2
8823,MON AUG  9 01:38:53 2021,5321997,CAR,2	4777	PCB1132AC,15 22:41:29
8824,TUE AUG  3 06:32:41 2021,8119427,CAR,2	4488	PC19D06B0, 5
8825,THU AUG 12 16:08:33 2021,6699026,TRUCK,4	4783	PC9889263, 8
8826,FRI JUL 30 18:52:08 2021,7831774,TRUCK,4	4406	PC7A54E18, 6
8827,SAT AUG 21 23:47:45 2021,7036293,CAR,2	4260	PC1A4796C, 9
8828,WED AUG 18 08:57:20 2021,6118661,CAR,2	4149	PC99F9ABD,30 21:57:53
8829,TUE AUG 10 18:37:38 2021,2577930,CAR,2	4922	PC785D63F, 2
8830,FRI AUG  6 03:01:13 2021,4895274,CAR,2	4657	PCC591410,14 09:05:45
8831,WED AUG  4 06:26:47 2021,2204759,TRUCK,4	4781	PC0D83A1E,10 16:07:22
8832,SUN AUG 22 18:05:14 2021,8823761,CAR,2	4677	PCA9D6EEE,13 06:36:53
8833,SUN AUG  1 05:51:32 2021,3438676,CAR,2	4156	PC6BCA05F,21 05:17:38
8834,SUN AUG 22 12:21:22 2021,4645548,TRUCK,4	4607	PC0885606,10 20:01:04
8835,MON AUG  9 21:11:55 2021,6109554,CAR,2	4504	PC461DCD3,11 21:24:52
8836,FRI JUL 30 08:43:16 2021,5592313,CAR,2	4635	PC3C8B99E,16 21:32:10
8837,SAT AUG  7 08:27:51 2021,797517,TRUCK,4	4688	PCCB4C86D,20 06:24:35
8838,TUE AUG  3 08:49:58 2021,6902269,CAR,2	4086	PC23E470D,17 15:11:20
8839,SUN AUG  1 05:15:33 2021,8679359,CAR,2	4205	PC85DD257, 2
8840,THU JUL 29 15:50:00 2021,9536087,CAR,2	4696	PC35509AB,16 02:07:29
8841,SAT AUG 14 00:47:37 2021,7140344,CAR,2	4884	PC3FB1BB6, 2
8842,FRI JUL 30 00:57:41 2021,4773565,CAR,2	4034	PCFC754C7,17 15:52:09
8843,THU AUG  5 03:35:26 2021,1615088,CAR,2	4131	PC4C9B108,29 16:54:50
8844,SUN AUG  8 22:36:38 2021,3248393,CAR,2	4125	PC8AAEF51, 3
8845,WED AUG 18 12:38:16 2021,7100506,CAR,2	4924	PCE3427C5, 2
8846,THU AUG  5 06:12:48 2021,3093076,VAN,2	4628	PC34C1DCB,11 00:13:34
8847,TUE AUG  3 16:47:55 2021,9361137,TRUCK,4	4299	PCAD3B9BC,13 06:06:42
8848,MON AUG  2 04:56:08 2021,9873316,CAR,2	4168	PCBC064F8, 8
8849,THU AUG 12 13:56:54 2021,1523642,CAR,2	4639	PC879E7AB,17 19:16:30
8850,FRI AUG 13 10:46:28 2021,3724430,TRUCK,4	4276	PC4E15B39, 2
8851,FRI JUL 30 11:13:20 2021,1595172,VAN,2	4411	PC3AA93E6, 6
8852,SUN AUG 15 11:19:54 2021,4906038,CAR,2	4425	PC41B834E, 1
8853,TUE AUG 10 08:59:27 2021,9530390,CAR,2	4594	PC59414DA, 7
8854,TUE AUG 10 16:21:16 2021,413217,TRUCK,4	4422	PCF514246,17 18:05:21
8855,THU AUG 19 15:51:00 2021,9320395,CAR,2	4424	PC51E7EF8,15 12:08:06
8856,SAT JUL 31 10:22:57 2021,6423981,CAR,2	4678	PCD175301,22 06:22:58
8857,SAT AUG 21 10:15:55 2021,4724252,CAR,2	4251	PCB30E45F, 5
8858,TUE AUG 17 17:36:06 2021,7725321,CAR,2	4129	PCA6127FF,12 04:02:05
8859,FRI AUG 20 14:12:06 2021,3910083,CAR,2	4844	PCC48E3A8, 2
8860,FRI AUG 20 07:38:54 2021,4578030,CAR,2	4115	PCF5D4B0A,31 18:45:02
8861,FRI AUG 13 04:43:22 2021,5528034,VAN,2	4334	PCCB383F8,14 00:00:24
8862,TUE AUG 10 12:16:02 2021,2488403,CAR,2	4245	PC6594AD4,18 15:28:19
8863,WED AUG 11 01:59:05 2021,6905731,VAN,2	4488	PC19D06B0,29 21:40:06
8864,FRI AUG 13 15:23:14 2021,1429727,CAR,2	4632	PCC1FFE5B,16 05:07:46
8865,MON AUG  9 02:02:30 2021,5449713,CAR,2	4833	PC71A1452, 9
8866,FRI JUL 30 06:02:24 2021,2231846,TRUCK,4	4783	PC9889263,22 14:53:02
8867,SUN AUG 15 05:43:56 2021,8397013,CAR,2	4036	PCE6CC50C, 7
8868,TUE AUG  3 05:55:40 2021,6419884,CAR,2	4139	PC924C594,13 07:55:25
8869,WED AUG 11 02:47:56 2021,2668801,CAR,2	4175	PC08EA270, 9
8870,SUN AUG  1 00:11:24 2021,6453726,CAR,2	4996	PC6A4F55F, 3
8871,WED AUG  4 10:34:58 2021,3906554,CAR,2	4434	PCA491459,12 16:08:33
8872,SAT AUG 21 12:52:10 2021,7577249,CAR,2	4607	PC0885606,30 18:52:08
8873,SAT JUL 31 21:10:34 2021,2582272,CAR,2	4208	PC1E49F6B,21 23:47:45
8874,SUN AUG  1 18:38:32 2021,3947903,CAR,2	4695	PC4A5D62F,18 08:57:20
8875,TUE AUG 10 09:54:20 2021,863123,TRUCK,4	4357	PC434FA62,10 18:37:38
8876,WED AUG  4 01:53:13 2021,60271,CAR,2	4483	PC7F7FFF0, 6
8877,MON AUG 16 22:44:13 2021,1291788,TRUCK,4	4756	PC8AEC6E8, 4
8878,THU AUG 12 04:33:53 2021,7756178,CAR,2	4313	PC6D0FC31,22 18:05:14
8879,THU AUG 19 06:31:25 2021,3000212,VAN,2	4862	PC3BDDA71, 1
8880,SAT AUG  7 13:41:59 2021,125351,CAR,2	4497	PC76FDDEA,22 12:21:22
